tweet,username,hash-tags,Date,Day,tweet_id,likes,retweets,polarity
Nip Hussle appreciation tweet Sundays ain’t been the same since you left us but we gone keep it runnin’. #TMC,dauche,['TMC'],2019-05-06,Mon,1125196307620982784,4,4.0,0.0
“Live your life and grow. #TMC,CurlyyCurl,['TMC'],2019-05-06,Mon,1125196154700832768,0,0.0,0.13636363636363635
Prolific! #TMC #AllMoneyIn #Relentless F.T.F,ImJustDatILL,"['TMC', 'AllMoneyIn', 'Relentless']",2019-05-06,Mon,1125196148719984640,0,0.0,0.0
The universe is working in my favor yassssss Lord.. when you start saying you got a credit score of 8 nobody wants to talk to you but when I was at a 5 or 7 It was girl #talkthattalk #tmc #ÑeuYeu #eords2voice #blackdiamond #SundayThoughts,FiahStar,"['talkthattalk', 'tmc', 'ÑeuYeu', 'eords2voice', 'blackdiamond', 'SundayThoughts']",2019-05-06,Mon,1125195857836556288,0,0.0,0.2
These niggas don’t like me... my baby mama keeps me icy #AllMoneyIn #TMC,ColdNigga4Life,"['AllMoneyIn', 'TMC']",2019-05-06,Mon,1125194233852248064,2,2.0,-0.1
The fact that Spencer wears a lot of Marathon clothing on All American #TMC,Keansweets,['TMC'],2019-05-06,Mon,1125193526701166592,0,0.0,0.0
Ain’t really into cameras but they gotta see me • • • #GetEmSpotlightFitness #CltPhotography #Nike #Uptown #AthleticWear #StayFocused #TMC #FitLife #AlwaysWorking,GetEm_8,"['GetEmSpotlightFitness', 'CltPhotography', 'Nike', 'Uptown', 'AthleticWear', 'StayFocused', 'TMC', 'FitLife', 'AlwaysWorking']",2019-05-06,Mon,1125192237804081152,0,0.0,0.2
Handling business still blowing the bag everyday Smoothness #TMC,NoWheaties,['TMC'],2019-05-06,Mon,1125191489221464065,0,0.0,-0.2
RiP Nip #Lessons #TMC,wali_GAT0R,"['Lessons', 'TMC']",2019-05-05,Sun,1125188123145715712,2,1.0,0.0
#tmc Lake Merritt,CoreyBlinks,['tmc'],2019-05-05,Sun,1125184950012207106,0,0.0,0.0
I think we just won with the Old town Road remix And of course all the nip #TMC,G0ldengrams21,['TMC'],2019-05-05,Sun,1125181996366467077,0,0.0,0.1
Gone but never ever ever forgotten #R.E.N #TMC #ALLMONEYIN #NOMONEYOUT #KINGNIP,KyNGBiZZ,"['R', 'TMC', 'ALLMONEYIN', 'NOMONEYOUT', 'KINGNIP']",2019-05-05,Sun,1125181649388548096,0,0.0,0.0
So dope seeing #allamerican being shot in Crenshaw and seeing Spencer wearing Nip’s clothing #TMC,unodosTrees,"['allamerican', 'TMC']",2019-05-05,Sun,1125181317648474112,0,0.0,0.0
Beautiful #TMC,LbjKyrie25,['TMC'],2019-05-05,Sun,1125181105429262336,0,0.0,0.85
Next season you’ll have a lot to prove #TMC,lape14,['TMC'],2019-05-05,Sun,1125177791895437312,0,0.0,0.0
Never let a hard time humble us .. #TMC #TheMarathonContinues,seanhopinscoch,"['TMC', 'TheMarathonContinues']",2019-05-06,Mon,1125233323322892288,0,0.0,-0.2458333333333333
#WestBengal Barrackpore‘s Duttapukur Kashimpur Natun Para area witnesses polling related clashes Along with some booths being vandalised bombs were hurled at booth no 177 Two gunshots were also fired #BJP alleges #TMC to have orchestrated this,firstpost,"['WestBengal', 'BJP', 'TMC']",2019-05-06,Mon,1125232842990993408,2,0.0,0.0
F•A•M•I•L•Y #him #tmc #themarathoncontinues #prolific #slauson #california #neighborhoodnip #losangeles #crenshaw #toLiveAndDieInLA #nipseyhussle #southcentral #la,TammePha,"['him', 'tmc', 'themarathoncontinues', 'prolific', 'slauson', 'california', 'neighborhoodnip', 'losangeles', 'crenshaw', 'toLiveAndDieInLA', 'nipseyhussle', 'southcentral', 'la']",2019-05-06,Mon,1125231044838526976,0,0.0,0.0
I miss nip my soul just can’t accept this #tmc,xthepoet93,['tmc'],2019-05-06,Mon,1125230582693285888,0,0.0,0.0
West Bengal is marginally better in gender representation compared to other States But with a woman Chief Minister ruling the State is this enough? #WestBengal #fish #BJP #Congress #BSP #TMC #LokSabhaElections2019 #VoteKarIndia #India,YPPIndia,"['WestBengal', 'fish', 'BJP', 'Congress', 'BSP', 'TMC', 'LokSabhaElections2019', 'VoteKarIndia', 'India']",2019-05-06,Mon,1125228968783646722,0,0.0,0.125
Take a life before I take an L! Time to even out the playing field cause niggas wasn't playing fair!! #twinshit #cincodemayo #TMC #MMC,TweetAbtNothin,"['twinshit', 'cincodemayo', 'TMC', 'MMC']",2019-05-06,Mon,1125227919410958336,1,0.0,1.0
#SafeDriveSaveLife pls improve the road cond monsoon has still nt arrived but cn c lot of potholes on major roads the way these autowalas and toto walas drive on the road its pathetic Ev1 police dsnt say anything 2 them All of them hv #TMC banners on &amp threaten if cnfrnted,Foot_in_mouth86,"['SafeDriveSaveLife', 'TMC']",2019-05-06,Mon,1125226632996737024,1,0.0,-0.46875
Four persons were seriously injured in a factional fight among two groups of #TMC at Khandaghosh area in #WestBengal late night The injured were admitted at Burdwan Medical College and Hospital Police was also deployed to control the situation.,firstpost,"['TMC', 'WestBengal']",2019-05-06,Mon,1125226039574052865,1,0.0,-0.2111111111111111
Experimenting with laying out my training platform I got an oled display motion sensor and pulse oximeter sensor on the way too #TMC #NerdShit,EliteScientist,"['TMC', 'NerdShit']",2019-05-06,Mon,1125225165237903360,0,0.0,0.0
I’ve dealt with some setbacks in the past and it only made me stronger. I made a very big comeback and nothing will stop me from succeeding. I bounced back real fast. I’m winning because I’m a born winner God is with me always #TMC #AllMoneyIn,ColdNigga4Life,"['TMC', 'AllMoneyIn']",2019-05-06,Mon,1125225125735829505,3,3.0,0.09166666666666667
The highest human act is to INSIPRE NIP #TMC #LLNH,Mariluvxx,"['TMC', 'LLNH']",2019-05-06,Mon,1125223013669068801,0,0.0,0.0
"""People looking like ""Hey black nigga stay in your place but it's some shit they gon think n it's some shit they gon say Nipsey #TMC #RIPNip",johnny_salam3,"['TMC', 'RIPNip']",2019-05-06,Mon,1125222187810660352,0,0.0,-0.18888888888888888
#LokSabhaElections2019 #VotingRound5 began amidst thick security cover in #WestBengal which has seen violence in all phases until now 4 people were seriously injured in a fight among two groups of #TMC workers in Purba Bardhaman late night,firstpost,"['LokSabhaElections2019', 'VotingRound5', 'WestBengal', 'TMC']",2019-05-06,Mon,1125221028592906240,4,1.0,-0.3111111111111111
Right Hand 2 God #TMC Crenshaw and Slauson,jconnmusic,['TMC'],2019-05-06,Mon,1125220384796704769,0,0.0,0.2857142857142857
#Elections2019 Again #WestBengal nd a poll day othr seats PM rallies #Haldia #Jhargram See what does he say on #TMC stmnt about #Fani Rally too in #Jharkhand #Chaibasa In 5th phase #WestBengal-7 #Jharkhand-4 seats are in polling today,lalitvats828,"['Elections2019', 'WestBengal', 'Haldia', 'Jhargram', 'TMC', 'Fani', 'Jharkhand', 'Chaibasa', 'WestBengal', 'Jharkhand']",2019-05-06,Mon,1125217905665298432,0,1.0,0.0
#Phase5 crucial for both #BJP and #TMC #LokSabhaElections2019 #LIVE #Updates,EconomicTimes,"['Phase5', 'BJP', 'TMC', 'LokSabhaElections2019', 'LIVE', 'Updates']",2019-05-06,Mon,1125216280271699968,20,6.0,0.06818181818181818
Dem Georgia Boyz checking in “Tennessee Mega Camp #SayLessDoMore #TMC,_Elite3,"['SayLessDoMore', 'TMC']",2019-05-06,Mon,1125216113091129346,7,2.0,0.0
When they ask me “what I’m mixed with?? Ima say a little bit of #Nip #LLNH #TMC,platinummarie_,"['Nip', 'LLNH', 'TMC']",2019-05-06,Mon,1125214763116519424,0,0.0,-0.09375
#TMC uses huge Cash in Barrackpore #WestBengal last two nights for #LokSabhaElections2019,abhijitc4,"['TMC', 'WestBengal', 'LokSabhaElections2019']",2019-05-06,Mon,1125211016088801280,1,0.0,0.20000000000000004
“Who knew Double up #tmc,ivorypolk13,['tmc'],2019-05-06,Mon,1125208593655943169,0,0.0,0.0
This my soundtrack right now #TMC,westcoastrydaz,['TMC'],2019-05-06,Mon,1125208308049010688,0,0.0,0.2857142857142857
These niggas ain’t hustle all$in #TMC,chevyftb,['TMC'],2019-05-06,Mon,1125206455689404417,1,0.0,0.0
2 pac of our generation #nipsey #TMC,ChrissyFunsized,"['nipsey', 'TMC']",2019-05-06,Mon,1125206395442356225,1,0.0,0.0
Dedication hard work plus patience The sum of all my sacrifice I'm done waitin' I'm done waitin' told you that I wasn't playin' Now you hear what I been sayin' dedication It's dedication 6 days #classof2019 #graduation #6days #TMC,debthekidd,"['classof2019', 'graduation', '6days', 'TMC']",2019-05-06,Mon,1125205848760967168,0,0.0,-0.2916666666666667
Long live Nipsey Hussle #Tmc,SpecialSTANLEY_,['Tmc'],2019-05-06,Mon,1125204468306513920,0,0.0,0.043181818181818175
RIP #Nipseyhussle #Nip #Ripnipseyhussle The Untold Truth Of Nipsey Hussle YouTube #tmc #love #life #dogoodforothers #bepositive,AngelsOfVegas,"['Nipseyhussle', 'Nip', 'Ripnipseyhussle', 'tmc', 'love', 'life', 'dogoodforothers', 'bepositive']",2019-05-06,Mon,1125261806161879041,0,0.0,0.5
#TMC is Neo left in #WestBengal #LokSabhaElections2019,vimalannu,"['TMC', 'WestBengal', 'LokSabhaElections2019']",2019-05-06,Mon,1125259290527191042,0,0.0,0.0
Cutting ppl off in life doesn't mean that i hate them it means i respect myself #tmc,EmoneyHot,['tmc'],2019-05-06,Mon,1125257577342873600,0,0.0,-0.5708333333333333
A WBCS officer from the hills denied justice for 16 years the wait still continues how much longer have high Hope's this government will solve things properly #TMC,PhuntsokLeksang,['TMC'],2019-05-06,Mon,1125257473240096773,0,0.0,0.12
#VotingRound5 Clashes in #WestBengal between #TMC and #BJP workers #Barrackpore BJP candidate Arjun Singh attacked in Amtala. #LokSabhaEelctions2019 #MamtaBanerjee #bengalpollviolence #Bengals,Manish_4_you,"['VotingRound5', 'WestBengal', 'TMC', 'BJP', 'Barrackpore', 'LokSabhaEelctions2019', 'MamtaBanerjee', 'bengalpollviolence', 'Bengals']",2019-05-06,Mon,1125257458027335680,1,1.0,0.0
“Death is the destination that we all share #TMC,A_kellz,['TMC'],2019-05-06,Mon,1125257364632940544,0,0.0,0.0
“Just keep working.. 1 Day they’ll notice! 10k views in 2days Nothing but God Thank you to everyone who supporting the #TMC JessieT Tv #LinkInBio,QuesTownsend,"['TMC', 'LinkInBio']",2019-05-06,Mon,1125257333154693121,1,2.0,0.25
I did my part and now your turn.. My vote matter AND specially when its my first vote . Vote for #TMC Vote for #MaMaatiManush jindabaad jindabaad,PamelaMimian,"['TMC', 'MaMaatiManush']",2019-05-06,Mon,1125256431299465216,0,0.0,0.3035714285714286
Fuck Eric Holder Rest In Pardise King Nipsey #TMC,FR3SCO_,['TMC'],2019-05-06,Mon,1125256123223822336,0,0.0,-0.4
Start of #VotingRound5 and #WestBengal again trending for obvious reasons #Violence in pooling. Democracy is at low in #MamataBanerjee rule She alredy lost the battle and sooner or later #TMC will meet same fate as #CPM was in #WestBengal Arjun Singh attacked in Barrackpore,shubham_sunny,"['VotingRound5', 'WestBengal', 'Violence', 'MamataBanerjee', 'TMC', 'CPM', 'WestBengal']",2019-05-06,Mon,1125254679401644032,0,0.0,0.0
She told you no cause you ain’t ask her right #TMC,KSH0N1,['TMC'],2019-05-06,Mon,1125254420860522496,1,0.0,0.2857142857142857
Impose #President rule in #WestBengal for 6 months and start re-pooling in all the constituency. #MamtaBanerjee will get to see her real place. Attack on in #Asansol now Arjun Singh in #barrackpore clearly shows #Tmc loosing people's faith. #Phase5,shubham_sunny,"['President', 'WestBengal', 'MamtaBanerjee', 'Asansol', 'barrackpore', 'Tmc', 'Phase5']",2019-05-06,Mon,1125253658982006786,1,0.0,0.15000000000000002
You got this boo Dust yourself off and keep at it I'm rooting for you always #Perservere,ninatfalo3,['Perservere'],2019-05-06,Mon,1125251597322182656,0,0.0,0.0
They don’t know about them sleepless nights #TMC,The_Fischerman,['TMC'],2019-05-06,Mon,1125251032433479683,0,0.0,0.0
“The biggest human act is to inspire.”Chase your dreams and build your brand with #ZenithBillboards #Buildyourbrand #StocktonCa #ShopLocal #SupportLocalBusinesses #TMC #Marketing #Advertising #Billboards #DirectMailer #MailboxPostcard #Dream #NipseyHussle,ZBillboards,"['ZenithBillboards', 'Buildyourbrand', 'StocktonCa', 'ShopLocal', 'SupportLocalBusinesses', 'TMC', 'Marketing', 'Advertising', 'Billboards', 'DirectMailer', 'MailboxPostcard', 'Dream', 'NipseyHussle']",2019-05-06,Mon,1125250182487072768,0,0.0,0.0
WATCH #ArjunSingh the #BJP's #Barrackpore after allegedly being 'attacked by #TMC Video by Follow LIVE updates of the #LokSabhaElections2019 here,firstpost,"['ArjunSingh', 'BJP', 'Barrackpore', 'TMC', 'LokSabhaElections2019']",2019-05-06,Mon,1125246466463637504,7,3.0,0.01818181818181817
Nipsey blue #TMC,lilgroovey23,['TMC'],2019-05-06,Mon,1125245959750004736,3,0.0,0.0
BJP candidate from Barrackpore constituency Arjun Singh alleges that he was attacked by #TMC cadres in the Monhanpur area of the constituency in front of police #WestBengal #LokSabhaElections2019 #Phase5 | Follow our live blog for more updates,DeccanHerald,"['TMC', 'WestBengal', 'LokSabhaElections2019', 'Phase5']",2019-05-06,Mon,1125245197632151553,0,1.0,0.3181818181818182
Went down to the marathon store today unfortunately it was closed but when I tell you once you hit Slauson and Crenshaw you feel this special energy seeing everyone down there showing love and hearing nipsey’s music this man left his mark and will forever live on #TMC,_lizovo,['TMC'],2019-05-06,Mon,1125244012032475136,6,0.0,0.010299422799422794
I’m like “DAMN NIP every other day like I knew him personally sooooo I cannot even imagine what his family are going through #TMC FOREVERRRR,BossCalderon_,['TMC'],2019-05-06,Mon,1125243778778976257,0,0.0,-0.0625
show Alert May 17th Pull #NooN #TMC,greedyblk757,"['NooN', 'TMC']",2019-05-06,Mon,1125243525782757376,0,0.0,0.0
"#Falsehood This i cn say bcz i hv witnessed this #FalseNewsof #BJP in our Town Their vr incidents where CPI(M played a role 2 do harm 2 #BJP due 2 some Personal issues bt #BJP blamed #TMC When u r in Centre&amp;U want 2 Gain Seat in Bengal as u know u Gonna loss in UP,U harm Bengal",bikash_khaitan,"['Falsehood', 'FalseNewsof', 'BJP', 'BJP', 'BJP', 'TMC']",2019-05-06,Mon,1125242915817582592,0,0.0,-0.0625
Just my lil opinion if u bored an wanna watch something Celebrating life #NipseyHussle #TMC via,RA2xLA,"['NipseyHussle', 'TMC']",2019-05-06,Mon,1125241770806087680,0,0.0,-0.5
Congrats family proud of you #TMC,sdleifa,['TMC'],2019-05-06,Mon,1125241722307350528,1,0.0,0.8
GLAD HE GOT 2 C DIZ #RIPNIPSEYHUSSLE #NIPSEYHUSSLE #RIPNIP #TMC #GODWILLRISE #GODLIKE,Killumiinatiiii,"['RIPNIPSEYHUSSLE', 'NIPSEYHUSSLE', 'RIPNIP', 'TMC', 'GODWILLRISE', 'GODLIKE']",2019-05-06,Mon,1125241234425909248,0,0.0,0.5
#BJP candidate in #Barrackpore #ArjunSingh has alleged that he was attacked by #TMC workers Trinamool in turn has said Singh was misbehaving with women voters Follow LIVE updates of the #LokSabhaElections2019 in #WestBengal here,firstpost,"['BJP', 'Barrackpore', 'ArjunSingh', 'TMC', 'LokSabhaElections2019', 'WestBengal']",2019-05-06,Mon,1125241015835566080,5,1.0,0.01818181818181817
#TMC #RIPNippseyHussle I Don't Stress by Nipsey Hussle,FlyGuyCWest,"['TMC', 'RIPNippseyHussle']",2019-05-06,Mon,1125240174517063680,0,0.0,0.0
With me forever foo #TMC,EatGreedyFit,['TMC'],2019-05-06,Mon,1125239880387371008,9,0.0,0.0
"What the hell! #TMC goons and West Bengal Police attacked BJP candidate Arjun Singh in Barrackpore Mohanpur. Momto TMC Todbo Marbo,Chinboo.. Opposition has almost consumed Fevicol as democracy is cool in Bengal. #LokSabhaElections2019",PiyushSinghk,"['TMC', 'LokSabhaElections2019']",2019-05-06,Mon,1125239471048351745,12,16.0,0.35
Man I really wish I could have met him at least once in my lifetime gone entirely too soon #TMC,kkquavo,['TMC'],2019-05-06,Mon,1125237949925347328,0,1.0,-0.033333333333333326
GN World #GBG #TMC,DaTrillStak5,"['GBG', 'TMC']",2019-05-06,Mon,1125237936717533186,3,0.0,0.0
Are #Rohingya's the real #TMC folks fighting and creating issues in #Bengal #BJP Only state with a lot of pool violence.,manish_govil,"['Rohingya', 'TMC', 'Bengal', 'BJP']",2019-05-06,Mon,1125237831507501057,0,1.0,0.1
This whole year has truly been a one to remember Couldn’t be more thankful for all the blessings but most importantly the lessons I learned throughout the year Excited for the future #TMC,ae11__,['TMC'],2019-05-06,Mon,1125237388928798723,5,0.0,0.32916666666666666
Infamous Mafia leader from #Kakinara (#Bhatpara brought his #goons from #UP #Bihar &amp #Jharkhand in #Barrackpur to hijack votes with direct help of #CenterForce &amp blind #EC. In spite of this ultimately #Democracy will have last lough &amp #TMC will win.,KOLLEO,"['Kakinara', 'Bhatpara', 'goons', 'UP', 'Bihar', 'Jharkhand', 'Barrackpur', 'CenterForce', 'EC', 'Democracy', 'TMC']",2019-05-06,Mon,1125236161088184325,8,5.0,-0.016666666666666663
Ive been fighting battles up a steep hill #tmc,1562_chris,['tmc'],2019-05-06,Mon,1125235878098374656,0,0.0,0.0
Dj Mustard got a Nipsey Hussle pendant made #TMC,2Cool2Bl0g,['TMC'],2019-05-06,Mon,1125235030903668743,7,2.0,0.0
What the hell! #TMC goons and West Bengal Police attacked Arjun Singh in Barrackpore Mohanpur #LokSabhaElections2019 Police the cadre of Mamata Banerjee,abhijitc4,"['TMC', 'LokSabhaElections2019']",2019-05-06,Mon,1125233833035493376,0,0.0,0.0
Shame #TMC #Barrackpore,neelisoffline,"['TMC', 'Barrackpore']",2019-05-06,Mon,1125294440195579905,0,0.0,0.0
I think I will FW this #TMC,_12th_wonder,['TMC'],2019-05-06,Mon,1125293733484933120,0,0.0,0.0
is busy in booth capturing with her #TMC goons Shame on you #MamtaBanerjee,neelisoffline,"['TMC', 'MamtaBanerjee']",2019-05-06,Mon,1125292929877139457,0,0.0,0.1
See the hardwork by this #TMC leader,shekharmalik,['TMC'],2019-05-06,Mon,1125292337289224193,0,0.0,0.0
#LokSabhaElections2019 #BJP is putting up a fight in WestBengal From Hooghly to Barrackpore to Bangaon to Arambagh to Srirampur everywhere BJP is running neck-to-neck with the #TMC &amp this was supposed to be core Mamata territory from where she began her Singur agitation,SomenPetroleum,"['LokSabhaElections2019', 'BJP', 'TMC']",2019-05-06,Mon,1125291322519228418,0,0.0,0.0
Prakash Javadekar addressed the press after reports of clashes between #BJP and #TMC workers in West Bengal's #Barrackpore Lok Sabha constituency and demanded a re-poll in the constituency Follow LIVE updates on #LokSabhaElections2019 in #WestBengal,firstpost,"['BJP', 'TMC', 'Barrackpore', 'LokSabhaElections2019', 'WestBengal']",2019-05-06,Mon,1125291017056337920,3,0.0,0.13636363636363635
#LokSabhaElections2019 #TMC leader Maharaja Nag was seen pressing the #EVM button for multiple voters at booth number 110 in Naskarpur village of #Hooghly district Follow LIVE updates here,firstpost,"['LokSabhaElections2019', 'TMC', 'EVM', 'Hooghly']",2019-05-06,Mon,1125290768833204224,5,9.0,0.06818181818181818
